,Artist,Song,Lyrics,Genre
10,Stevie Wonder,http://www.songlyrics.com/stevie-wonder/do-i-do-lyrics/,"When I see you on the street
My whole body gets weak
When you're standing in the crowd
Your love talks to me so loud

Girl, do I do, what you do
When I do my love to you

When I hear you on the phone
Your sweet, sexy voice turns my ear all the way on
Just the mention of your name
Seems to drive my head insane

Girl, do I do, what you do
When I do my love to you, baby

Sss, mmm
Yes, I got some candy kisses for your lips
Yes, I got some honey suckle chocolate dripping kisses
Full of love for you
Yes, I got some candy kisses for your lips
Yes, I got some honey suckle chocolate dripping kisses
Full of love for you

My life has been waiting for your love
My arms have been waiting for your love to arrive
My heart has been waiting
My soul anticipating your love, ho ho ho

From the time that I awake
I'm imagining the good love that we'll make
If to me your vibe can do all this
Oo, just imagine how it's gonna feel when we hug and kiss

Sugar, do I do, what you do
When I do my love to you, all right

Sss, mmm
Yes, I got some candy kisses for your lips
Yes, I got some honey suckle chocolate dripping kisses
Full of love for you
Yes, I got some candy kisses for your lips
Yes, I got some honey suckle chocolate dripping kisses
Full of love for you

My life has been waiting for your love
My arms have been waiting for your love to arrive
My heart has been waiting
My soul anticipating your love, your love, your love
Love, love, love, love, love, love, love

Oh, I don't care how long it might take
'Cause I know the woman for me, you I'll make
And I will not deny myself the chance
Of being part of what feels like the right romance

Girl, do I do, what you do
When I do my love to you, oh yeah

Oh
Yes, I got some candy kisses for your lips
Yes, I got some honey suckle chocolate dripping kisses
Full of love for you
Oh yes, I got some candy kisses for your lips
Yes, I got some honey suckle chocolate dripping kisses
Full of love for you

Girl, I've got some chocolate kisses for your lovin', baby, oh yeah
Do you want some candy?
Do you want some honey suckle?
Do you want some chocolate dripping kisses
Full of love for you? Oo",Soul/R&B
11,Stevie Wonder,http://www.songlyrics.com/stevie-wonder/all-in-love-is-fair-lyrics/,"All is fair in love, love's a crazy game
Two people vow to stay in love as one they say
But all is changed with time, the future none can see
The road you leave behind, ahead lies mystery
But all is fair in love, I had to go away

A writer takes his pen to write the words again
That all in love is fair

All of fate's a chance, it's either good or bad
I tossed my coin to say in love with me you'd stay
But all in war is so cold, you either win or lose
When all is put away, the losing side I'll play
But all is fair in love, I should've never left your side

A writer takes his pen to write the words again
That all in love is fair
A writer takes his pen to write the words again
That all in love is fair",Soul/R&B
12,Stevie Wonder,http://www.songlyrics.com/stevie-wonder/i-just-called-to-say-i-love-lyrics/,"No New Year's Day to celebrate
No chocolate covered candy hearts to give away
No first of spring, no song to sing
In fact here's just another ordinary day

No April rain, no flowers bloom
No wedding Saturday within the month of June
But what it is? Is something true?
Made up of these three words that I must say to you

I just called to say I love you
I just called to say how much I care
I just called to say I love you
And I mean it from the bottom of my heart

No summer's high, no warm July
No harvest moon to light one tender August night
No autumn breeze, no falling leaves
Not even time for birds to fly to southern skies

No Libra sand, no Halloween
No giving thanks to all the Christmas joy you bring
But what it is? Though old so new
To fill your heart like no three words could ever do

I just called to say I love you
I just called to say how much I care
I just called to say I love you
And I mean it from the bottom of my heart

I just called to say I love you
I just called to say how much I care
I just called to say I love you
And I mean it from the bottom of my heart
Of my heart, baby, of my heart",Soul/R&B
13,Stevie Wonder,http://www.songlyrics.com/stevie-wonder/sir-duke-lyrics/,"Music is a world within itself
With a language we all understand
With an equal opportunity
For all to sing, dance and clap their hands

But just because a record has a groove
Don't make it in the groove
But you can tell right away at letter A
When the people start to move

They can feel it all over
They can feel it all over people
They can feel it all over
They can feel it all over people

Music knows it is and always will
Be one of the things that life just won't quit
But here are some of music's pioneers
That time will not allow us to forget now

For there's Basie, Miller, Satchmo
And the king of all Sir Duke
And with a voice like Ella's ringing out
There's no way the band can lose

You can feel it all over
You can feel it all over people
You can feel it all over
You can feel it all over people

You can feel it all over
You can feel it all over people
You can feel it all over
You can feel it all over people

You can feel it all over
You can feel it all over people
You can feel it all over
You can feel it all over people

You can feel it all over
You can feel it all over people
You can feel it all over
I can feel it all over, all over now people

Can't you feel it all over?
Come on let's feel it all over people
You can feel it all over
Everybody, all over people, go",Soul/R&B
14,Stevie Wonder,http://www.songlyrics.com/stevie-wonder/lately-lyrics/,"Lately, I have had the strangest feeling
With no vivid reason here to find
Yet the thought of losing you's been hanging
'round my mind 

Far more frequently you're wearing perfume
With you say no special place to go
But when I ask will you be coming back soon
You don't know, never know 

Well, I'm a man of many wishes
Hope my premonition misses
But what I really feel my eyes won't let me hide
‘Cause they always start to cry
‘Cause this time could mean goodbye 

Lately I've been staring in the mirror
Very slowly picking me apart
Trying to tell myself I have no reason
with your heart 

Just the other night while you were sleeping
I vaguely heard you whisper someone's name
But when I ask you of the thoughts your keeping
You just say nothing's changed 

Well, I'm a man of many wishes
I hope my premonition misses
But what I really feel my eyes won't let me hide
‘Cause they always start to cry
‘Cause this time could mean goodbye, goodbye 

Oh, I'm a man of many wishes
I hope my premonition misses
But what I really feel my eyes won't let me hide
‘Cause they always start to cry
‘Cause this time could mean goodbye",Soul/R&B
15,Stevie Wonder,http://www.songlyrics.com/stevie-wonder/signed-sealed-delivered-i-m-yours-lyrics/,"Hey hey
Oh yeah, baby

Like a fool I went and stayed too long
Now I'm wondering if your love's still strong
Ooh baby
Here I am signed, sealed, delivered
I'm yours

Then that time I went and said goodbye
Now I'm back and not ashamed to cry
Ooh baby
Here I am signed, sealed, delivered
I'm yours

Here I am baby
Oh, you've got the future in your hand
  (Signed, sealed, delivered, I'm yours)
Here I am baby
Oh, you've got the future in your hand
  (Signed, sealed, delivered, I'm yours)
I've done a lot of foolish things
That I really didn't mean
Hey, hey, yeah, yeah, didn't I, oh baby

Seen a lot of things in this old world
When I touched them they did nothing, girl
Ooh baby
Here I am signed, sealed, delivered
I'm yours, oh, I'm yours

Oo-wee babe, you set my soul on fire
That's why I know you are my only desire
Ooh baby
Here I am signed, sealed, delivered
I'm yours

Here I am baby
Oh, you've got the future in your hand
  (Signed, sealed, delivered, I'm yours)
Here I am baby
Oh, you've got the future in your hand, baby
  (Signed, sealed, delivered, I'm yours)
I've done a lot of foolish things
That I really didn't mean
I could be a broken man but here I am

With your future, got your future babe
  (Here I am baby)
Here I am baby
  (Signed, sealed, delivered, I'm yours)
Here I am baby
  (Here I am baby)
(Signed, sealed, delivered, I'm yours)

Here I am baby
  (Here I am baby)
Here I am baby
  (Signed, sealed, delivered, I'm yours)",Soul/R&B
16,Stevie Wonder,http://www.songlyrics.com/stevie-wonder/ngiculela-es-una-historiai-am-singing-lyrics/,"Stevie Wonder
Miscellaneous
Ngiculela - Es Una Historia/I Am Singing


Ngiculela 

(Zulu translation by Thoko Mdalose Hall) 

Ngiculela ikusasg
Ngliyacula nao thando
Ngicula ngelinyi langa
Uthando luyobusa
Jikelele kulomblada wethu

Es Una Historia 

(Spanish translation by Raymond Maldonado)

Es una historia de manana
Es una historia de amor
Es una historia que amor reinera
Por nuestro mundo
Es una historia de mi corazon

I am singing 

There's songs to make you smile
There's songs to make you sad
But with an happy song to sing 
It never seems so bad
To me came this melody
So I've tried to put in words how I feel
Tomorrow will be for you and me

I am singing of tomorrow
I am singing of love
I am singing someday love will reign
Througout this world of ours
I am singing of love from my heart

Let's all sing someday sweet love will reign
Througout this world of ours
Let's start singing
Of love from our hearts
Let's start singing
Of love from our hearts",Soul/R&B
17,Stevie Wonder,http://www.songlyrics.com/stevie-wonder/i-believe-when-i-fall-in-love-it-will-be-forever-lyrics/,"Shattered dreams, worthless years, 
Here am I encased inside a hollow shell, 
Life began, then was done, 
Now I stare into a cold and empty well 

The many sounds that meet our ears 
the sights our eyes behold, 
Will open up our merging hearts, 
And feed our empty souls 

I believe when I fall in love with you it will be forever, 
I believe when I fall in love this time it will be forever 

Without despair we will share, 
And the joys of caring will not be replaced, 
What has been must never end 
And with the strength we have won't be erased 
When the truths of love are planted firm, 
They won't be hard to find, 
And the words of love I speak to you 
will echo in your mind 

I believe when I fall in love with you it will be forever, 
I believe when I fall in love this time it will be forever 

I believe when I fall in love with you it will be forever, 
I believe when I fall in love with you it will be forever 

I'm so glad that I found someone to believe in again, 
I'm so glad that I found someone to believe in again 

God surely answered my prayer, 
God surely answered by prayer, 
You know God surely answered my prayer, 
You know God surely answered my prayer, 
God always will answer your prayers, 
Believe in one who will answer my prayer, 
Thank you God 

Come on, let's fall in love, 
You're the woman I've been waiting for, 
Come on, let's fall in love, 
You're the girl that I really adore, 
Come on, let's fall in love...[etc]",Soul/R&B
18,Stevie Wonder,http://www.songlyrics.com/stevie-wonder/all-i-do-is-think-about-you-lyrics/,"Stevie Wonder
Miscellaneous
All I Do (Is Think About You)
You made my soul a burning fire, 
you're getting to be my one desire, 
you're getting to be all that matters to meâ€¦ 
and let me tell you girl I hope and pray each day I live,
a little more love Iâ€™ll have to give, 
a little more love that's devoted and true...
cuz all I do is think about you,
(all I do) oh baby (is think about you)
think about you baby (all I do) 
mmmmm (is think about you) 

Maybe just suppose I could happen to cross your mind,
and by some chance a girl like me you really been trying to find...
well let me tell you girl, think how it exciting it would be,
if you should discover you feel like me, 
f you should discover this dream is for two...
well Iâ€™m gonna tell you girl Iâ€™d light a candle every day
and pray that you always feel this way
and pray that our love will for ever be new... 
cuz all I do is think about you, (all I do) oh baby 
(is think about you) I think about you 
(all I do) yeah baby (is think about you) ............

Iâ€™m gonna tell you girl
Iâ€™d light a candle every day
and pray that you always feel this way,
and pray that our love will for ever be newâ€¦ 
I tell you girl if I cannot have you for my own, 
Iâ€™d rather be lonely and all alone, 
Iâ€™d rather be thinking the way that I do,..
cuz all I do is think about you, 
(all I do) oh baby (is think about you)
think about you baby (all I do) ooooo ohh baby
(is think about you) I think about you baby
(all I do) yeah baby (is think about you)
think about you (all I do) baby baby baby baby baby baby
(is think about you) all I do is think  (all I do)
about you baybay (is think about you)
I think about you baby (all I do) yeah yeah 
(is think about you)

(thinking baby, 'bout you baby, thinking baby,
'bout you baby, thinking baby give it to me baby) 
I'm thinking thinking (thinking baby) yeah yeah yeah yeah
('bout you baby) (all I do) calm down (is think about you)
ooooh ohh get on down (all I do) all I do is think about you baby
(is think about you) I think about you baby (all I do) ohhhh baby
(is think about you) can you feel can you feel can you feel (all I do)
fire burning can you feel the bed turning think about
(is think about you) you baby ooooooo oohh (all I do)
can you feel the fire burn, can you feel the bed burning
(is think about you) oh all I do is think about you.",Soul/R&B
19,Stevie Wonder,http://www.songlyrics.com/stevie-wonder/knocks-me-off-my-feet-lyrics/,"I see us in the park
Strolling the summer days
Of imaginings in my head
And words from our hearts
Told only to the wind
Felt even without being said

I don't want to bore you with my trouble
But there's somethin' 'bout your love
That makes me weak and knocks me off my feet
There's somethin' 'bout your love
That makes me weak and knocks me off my feet
Knocks me off my feet

I don't want to bore you with it
Oh, but I love you, I love you, I love you
I don't want to bore you with it
Oh, but I love you, I love you, I love you
More and more

We lay beneath the stars
Under a lover's tree
That's seen through the eyes of my mind
And I reach out for the thought
Of me that lives in you
That only our two hearts can find

But I don't want to bore you with my trouble
But there's somethin' 'bout your love
That makes me weak and knocks me off my feet
But there's somethin' 'bout your love
That makes me weak and knocks me off my feet
That knocks me off my feet

I don't want to bore you with it
Oh, but I love you, I love you, I love you
I don't want to bore you with it
Oh, but I love you, I love you, I love you

I don't want to bore you with it
Oh, but I love you, I love you, I love you
Darling, I don't want to bore you with it
Oh, but I love you, I love you, I love you

I don't want to bore you with it
Oh, but I love you, I love you, I love you
Darling, I don't want to",Soul/R&B
20,Stevie Wonder,http://www.songlyrics.com/stevie-wonder/that-girl-lyrics/,"That girl thinks that she's so fine
That soon she'll have my mind
That girl thinks that she's so smart
That soon she'll have my heart

She thinks in no time flat
That she'll be free and clear to start
With her emotional rescue of love
That you'll leave torn apart

That girl thinks that she's so bad
She'll change my tears to joy from sad
She says she keeps the upper hand
'Cause she can please her man

She doesn't use her love to make him weak
She uses love to keep him strong
And inside me there's no room for doubt
That it won't be too long

Before I tell her that I love her, that I want her
That my mind, soul and body needs her
Tell her that I'd love to, that I want to
That I need to do all that I have to, to be in her love

I've been hurting for a long time
You've been playing for a long time
You know it's true

I've been holding for a long time
And you've been running for a long time
It's time to do, oh what we love to do
That girl, that girl, yeah, yeah, yeah, yeah, yeah, yeah

That girl knows every single man
Would ask her for her hand
But she says her love is much too deep
For them to understand

She says her love has been crying out
But her lover hasn't heard
But what she doesn't realize
Is that I've listened to every word

That's why I know I'll tell her that I love her and I want her
That my mind, soul and body needs her
Tell her that I'd love to, that I want to
That I need to do all that I have to, to be in her love

Tell her I love her, that I want her
That my mind and soul and body needs her
Tell her that I'd love to, that I want to
That I need to do all that I have to, to be in her love

That I love her, that I want her
That my mind and soul and body needs her
Tell her that I'd love to, that I want to
That I need to do all that I

Oh that I love her, that I want her
That my mind and soul and body needs her
Tell her that I'd love to, that I want to
I need to do all that I have to, to be in her

That girl, that girl, that girl, oh, that girl
That girl, that girl, that girl",Soul/R&B
21,Stevie Wonder,http://www.songlyrics.com/stevie-wonder/joy-inside-my-tears-lyrics/,"I've always come to the conclusion that 'but' is the way
Of asking for permission to lay something heavy on one's head
So I have tried to not be the one who'll fall into that line
But what I feel inside, I think you should know

And baby that's you, you, you, made life history
'Cause you've brought some joy inside my tears
And you have done what no one thought could be
You've brought some joy inside my tears

I've always felt that tomorrow is for those who are too much afraid
To go past yesterday and start living for today
I feel that lasting moments are coming far and few between
So I should tell you of the happiness that you bring

You, you, you made life history
You brought some joy inside my tears
You have done what no one thought could be
You brought some joy inside my tears
You brought some joy inside my tears
You brought some joy inside my tears

You brought some joy inside my tears
You have done what no one thought could be
You've brought some joy inside my tears

You, you, you made life history
You brought some joy inside my tears
You have done what no one thought could be
You brought some joy inside my tears

You, you, you made life history
You brought some joy inside my tears
You have done what no one thought could be
You brought some joy inside my tears

You, you, you made life history
You brought some joy inside my tears
You have done what no one thought could be
You brought some joy inside my tears

You, you, you made life history
You brought some joy inside my tears
You brought some joy inside my tears
You brought some joy inside my tears",Soul/R&B
22,Stevie Wonder,http://www.songlyrics.com/stevie-wonder/my-cherie-amour-lyrics/,"La, la, la, la, la, la
La, la, la, la, la, la

My cherie amour, lovely as a summer day
My cherie amour, distant as the Milky Way
My cherie amour, pretty little one that I adore
You're the only girl my heart beats for
How I wish that you were mine

In a cafe or sometimes on a crowded street
I've been near you, but you never noticed me
My cherie amour, won't you tell me, how could you ignore
That behind that little smile I wore
How I wish that you were mine

La, la, la, la, la, la
La, la, la, la, la, la
La, la, la, la, la, la
La, la, la, la, la, la

Maybe someday, you'll see my face among the crowd
Maybe someday, I'll share your little distant cloud
Oh, cherie amour, pretty little one that I adore
You're the only girl my heart beats for
How I wish that you were mine

La, la, la, la, la, la
La, la, la, la, la, la
La, la, la, la, la, la
La, la, la, la, la, la",Soul/R&B
23,Stevie Wonder,http://www.songlyrics.com/stevie-wonder/stay-gold-lyrics/,"Seize upon that moment long ago
One breath away and there you will be
So young and carefree
Again you will see that place in time, so gold

Steal away into that way back when
You thought that all would last forever
But like the weather
Nothing can ever, and be in time, stay gold

But can it be when we can see
So vividly, a memory
And yes, you say, so must the day too fade away
And leave a ray of sun, so gold

Life is but a twinkling of an eye
Yet filled with sorrow and compassion
Though not imagined, all things that happen
Will age too old, though gold

Oh gold",Soul/R&B
